Plant_ID,Plant_Type,Leaf_Color,Leaf_Spot_Size,Humidity,Temperature,Disease_Status
PLANT_2051,Potato,Brown,7.99,32.46,22.97,Severe Infection
PLANT_2052,Corn,Yellow,9.14,85.93,21.3,Healthy
PLANT_2053,Corn,Green,6.05,87.38,17.12,Healthy
PLANT_2054,Rice,Green,1.38,64.71,21.4,Healthy
PLANT_2055,Rice,Yellow,4.08,40.28,20.34,Healthy
PLANT_2056,Corn,Brown,3.19,89.91,31.76,Healthy
PLANT_2057,Wheat,Brown,2.14,43.09,24.49,Healthy
PLANT_2058,Tomato,Green,6.14,46.82,24.81,Healthy
PLANT_2059,Potato,Green,6.71,36.85,34.28,Healthy
PLANT_2060,Wheat,Yellow,1.1,85.02,17.27,Healthy
PLANT_2061,Tomato,Yellow,2.45,51.97,24.45,Severe Infection
PLANT_2062,Rice,Yellow,4.57,32.86,31.73,Healthy
PLANT_2063,Tomato,Yellow,2.62,57.23,23.67,Healthy
PLANT_2064,Corn,Yellow,2.25,40.88,25.07,Severe Infection
PLANT_2065,Potato,Green,4.39,55.73,26.48,Healthy
PLANT_2066,Potato,Green,8.54,73.34,18.23,Healthy
PLANT_2067,Wheat,Brown,1.13,30.86,21.94,Mild Infection
PLANT_2068,Potato,Yellow,2.29,65.93,24.51,Healthy
PLANT_2069,Potato,Yellow,2.7,40.04,23.8,Healthy
PLANT_2070,Potato,Yellow,5.16,49.48,32.31,Healthy
PLANT_2071,Corn,Green,6.32,76.02,32.57,Healthy
PLANT_2072,Corn,Brown,5.0,72.39,29.13,Healthy
PLANT_2073,Tomato,Green,6.58,57.39,19.71,Healthy
PLANT_2074,Potato,Green,9.25,68.7,31.53,Healthy
PLANT_2075,Rice,Yellow,8.12,69.57,24.7,Healthy
PLANT_2076,Tomato,Brown,2.42,40.15,16.21,Healthy
PLANT_2077,Potato,Yellow,5.82,73.78,34.32,Healthy
PLANT_2078,Tomato,Yellow,8.35,75.26,33.79,Healthy
PLANT_2079,Corn,Brown,0.27,76.71,26.14,Severe Infection
PLANT_2080,Potato,Green,9.41,77.87,21.68,Healthy
PLANT_2081,Potato,Yellow,6.89,84.9,15.43,Mild Infection
PLANT_2082,Potato,Yellow,2.27,48.3,30.63,Healthy
PLANT_2083,Rice,Green,1.39,39.27,16.03,Healthy
PLANT_2084,Tomato,Green,5.72,34.08,27.49,Healthy
PLANT_2085,Tomato,Yellow,1.37,66.13,20.22,Healthy
PLANT_2086,Tomato,Green,5.1,34.64,28.39,Healthy
PLANT_2087,Potato,Yellow,3.77,72.43,24.38,Mild Infection
PLANT_2088,Wheat,Green,7.8,82.13,25.35,Healthy
PLANT_2089,Corn,Green,6.87,49.73,17.95,Healthy
PLANT_2090,Wheat,Brown,4.45,52.3,27.46,Healthy
PLANT_2091,Rice,Brown,6.26,52.07,28.88,Healthy
PLANT_2092,Corn,Green,0.5,51.91,25.48,Healthy
PLANT_2093,Tomato,Brown,9.85,78.44,32.51,Severe Infection
PLANT_2094,Potato,Brown,8.93,56.72,23.44,Healthy
PLANT_2095,Wheat,Brown,7.56,59.6,25.26,Healthy
PLANT_2096,Rice,Yellow,3.43,44.09,29.03,Healthy
PLANT_2097,Rice,Green,0.95,58.43,28.12,Healthy
PLANT_2098,Tomato,Yellow,8.51,76.58,17.76,Healthy
PLANT_2099,Rice,Yellow,2.24,53.09,25.57,Healthy
PLANT_2100,Corn,Green,0.05,83.07,18.19,Mild Infection
PLANT_2101,Potato,Green,3.55,36.13,25.04,Healthy
PLANT_2102,Potato,Brown,6.91,85.2,32.78,Healthy
PLANT_2103,Rice,Yellow,2.11,85.4,21.08,Severe Infection
PLANT_2104,Rice,Brown,8.12,36.9,23.95,Mild Infection
PLANT_2105,Tomato,Yellow,2.41,35.63,28.91,Healthy
PLANT_2106,Corn,Green,1.81,84.8,21.53,Mild Infection
PLANT_2107,Potato,Brown,7.0,56.12,17.93,Healthy
PLANT_2108,Potato,Green,4.46,49.47,27.02,Healthy
PLANT_2109,Corn,Brown,7.27,47.65,18.05,Mild Infection
PLANT_2110,Wheat,Green,4.51,68.52,34.35,Healthy
PLANT_2111,Tomato,Brown,6.28,84.78,20.46,Mild Infection
PLANT_2112,Rice,Green,7.23,64.36,34.09,Healthy
PLANT_2113,Tomato,Green,2.83,71.63,34.06,Mild Infection
PLANT_2114,Rice,Green,0.88,89.62,25.52,Healthy
PLANT_2115,Rice,Green,9.49,33.67,25.79,Mild Infection
PLANT_2116,Potato,Brown,5.31,71.71,34.84,Healthy
PLANT_2117,Potato,Yellow,8.49,44.86,26.85,Healthy
PLANT_2118,Wheat,Brown,2.11,88.17,24.48,Healthy
PLANT_2119,Wheat,Green,8.27,30.3,21.1,Mild Infection
PLANT_2120,Potato,Yellow,4.36,85.19,22.16,Healthy
PLANT_2121,Wheat,Yellow,8.48,32.37,24.27,Healthy
PLANT_2122,Rice,Yellow,6.05,49.71,15.37,Healthy
PLANT_2123,Rice,Green,5.82,35.36,32.16,Severe Infection
PLANT_2124,Rice,Brown,4.7,47.31,27.82,Healthy
PLANT_2125,Corn,Brown,9.76,54.61,24.04,Healthy
PLANT_2126,Potato,Yellow,7.58,71.94,22.42,Healthy
PLANT_2127,Corn,Yellow,4.54,47.29,22.94,Healthy
PLANT_2128,Rice,Yellow,4.01,42.32,17.92,Healthy
PLANT_2129,Rice,Brown,1.53,33.63,15.51,Healthy
PLANT_2130,Wheat,Brown,2.13,45.04,15.5,Healthy
PLANT_2131,Tomato,Brown,0.94,67.65,28.11,Healthy
PLANT_2132,Tomato,Green,9.13,59.44,27.78,Mild Infection
PLANT_2133,Corn,Yellow,6.5,48.98,21.05,Mild Infection
PLANT_2134,Corn,Green,0.54,44.95,24.95,Healthy
PLANT_2135,Tomato,Green,5.09,38.4,24.31,Mild Infection
PLANT_2136,Corn,Green,6.74,36.72,25.55,Healthy
PLANT_2137,Wheat,Brown,7.33,62.51,19.81,Mild Infection
PLANT_2138,Potato,Brown,9.47,64.61,24.93,Healthy
PLANT_2139,Potato,Green,2.41,54.36,26.5,Healthy
PLANT_2140,Potato,Green,6.6,82.96,16.19,Healthy
PLANT_2141,Rice,Yellow,8.32,36.49,15.86,Healthy
PLANT_2142,Tomato,Yellow,2.78,87.15,18.89,Healthy
PLANT_2143,Wheat,Green,8.33,38.01,30.59,Healthy
PLANT_2144,Wheat,Brown,1.92,59.88,27.19,Healthy
PLANT_2145,Rice,Brown,6.37,66.37,15.19,Healthy
PLANT_2146,Potato,Yellow,0.57,39.59,27.76,Healthy
PLANT_2147,Tomato,Brown,2.46,69.68,24.2,Healthy
PLANT_2148,Tomato,Brown,9.62,31.56,20.97,Healthy
PLANT_2149,Wheat,Green,7.35,42.65,30.35,Mild Infection
PLANT_2150,Rice,Green,4.02,41.27,25.32,Healthy
PLANT_2151,Corn,Yellow,6.12,46.28,33.11,Healthy
PLANT_2152,Corn,Brown,5.34,30.36,18.97,Healthy
PLANT_2153,Wheat,Green,5.0,83.55,18.1,Healthy
PLANT_2154,Potato,Green,1.19,33.55,30.67,Healthy
PLANT_2155,Rice,Yellow,3.16,67.56,22.29,Healthy
PLANT_2156,Tomato,Brown,0.18,72.97,15.83,Mild Infection
PLANT_2157,Potato,Green,1.0,48.63,31.35,Healthy
PLANT_2158,Potato,Green,3.93,35.18,32.67,Healthy
PLANT_2159,Corn,Green,5.84,86.84,27.64,Healthy
PLANT_2160,Potato,Brown,6.71,73.22,20.17,Healthy
PLANT_2161,Corn,Green,6.36,48.4,29.22,Healthy
PLANT_2162,Rice,Green,2.89,81.15,21.17,Mild Infection
PLANT_2163,Corn,Brown,6.14,57.97,24.96,Healthy
PLANT_2164,Potato,Green,4.86,52.02,34.92,Severe Infection
PLANT_2165,Potato,Brown,7.25,46.08,34.65,Healthy
PLANT_2166,Potato,Yellow,3.76,61.0,25.55,Healthy
PLANT_2167,Rice,Yellow,0.04,30.85,15.42,Mild Infection
PLANT_2168,Tomato,Brown,0.63,78.86,25.43,Healthy
PLANT_2169,Rice,Green,5.41,36.06,24.83,Mild Infection
PLANT_2170,Tomato,Brown,8.58,42.04,24.85,Healthy
PLANT_2171,Tomato,Yellow,2.18,85.66,26.26,Healthy
PLANT_2172,Corn,Yellow,0.99,62.77,17.81,Healthy
PLANT_2173,Rice,Brown,5.94,32.19,21.2,Healthy
PLANT_2174,Rice,Brown,9.32,84.55,18.02,Mild Infection
PLANT_2175,Potato,Green,5.97,84.44,22.57,Healthy
PLANT_2176,Wheat,Brown,4.17,67.67,17.54,Healthy
PLANT_2177,Potato,Brown,1.79,87.8,15.91,Healthy
PLANT_2178,Corn,Brown,0.49,64.94,16.2,Healthy
PLANT_2179,Tomato,Green,7.43,67.41,21.86,Severe Infection
PLANT_2180,Rice,Green,0.01,55.86,20.74,Healthy
PLANT_2181,Wheat,Green,2.63,43.34,19.75,Healthy
PLANT_2182,Tomato,Green,3.45,52.02,31.48,Healthy
PLANT_2183,Rice,Brown,6.26,53.32,33.17,Healthy
PLANT_2184,Tomato,Green,2.94,89.46,23.84,Healthy
PLANT_2185,Tomato,Brown,6.13,71.86,17.34,Mild Infection
PLANT_2186,Corn,Brown,8.24,40.84,28.76,Healthy
PLANT_2187,Corn,Green,4.0,85.85,19.51,Healthy
PLANT_2188,Potato,Green,2.95,36.95,20.99,Mild Infection
PLANT_2189,Wheat,Green,1.8,67.33,20.12,Healthy
PLANT_2190,Tomato,Green,9.81,81.26,16.57,Healthy
PLANT_2191,Potato,Brown,8.41,67.92,16.41,Healthy
PLANT_2192,Wheat,Green,4.88,67.64,33.96,Mild Infection
PLANT_2193,Corn,Brown,7.98,46.36,21.08,Healthy
PLANT_2194,Corn,Brown,9.96,64.64,20.68,Healthy
PLANT_2195,Wheat,Yellow,0.35,89.4,19.86,Severe Infection
PLANT_2196,Corn,Brown,9.95,32.9,34.61,Healthy
PLANT_2197,Rice,Green,7.39,68.0,32.5,Severe Infection
PLANT_2198,Wheat,Green,0.11,71.29,32.03,Healthy
PLANT_2199,Tomato,Yellow,6.7,75.85,30.19,Healthy
PLANT_2200,Rice,Green,2.27,38.38,21.53,Healthy
PLANT_2201,Wheat,Green,7.63,64.57,26.57,Severe Infection
PLANT_2202,Rice,Green,8.29,87.46,30.76,Healthy
PLANT_2203,Tomato,Yellow,5.68,46.46,23.07,Severe Infection
PLANT_2204,Potato,Brown,8.58,43.72,28.46,Severe Infection
PLANT_2205,Tomato,Yellow,4.99,48.94,22.95,Mild Infection
PLANT_2206,Corn,Yellow,4.45,48.84,29.76,Mild Infection
PLANT_2207,Tomato,Yellow,7.55,73.91,16.07,Healthy
PLANT_2208,Wheat,Yellow,7.3,85.97,22.16,Healthy
PLANT_2209,Potato,Brown,8.67,49.88,19.98,Healthy
PLANT_2210,Potato,Yellow,3.91,53.87,27.58,Healthy
PLANT_2211,Tomato,Brown,9.3,61.18,15.79,Healthy
PLANT_2212,Tomato,Green,6.47,77.22,25.65,Healthy
PLANT_2213,Corn,Yellow,4.98,40.2,34.22,Healthy
PLANT_2214,Tomato,Yellow,1.53,82.01,20.25,Healthy
PLANT_2215,Wheat,Green,4.66,35.32,20.24,Healthy
PLANT_2216,Corn,Yellow,1.78,51.72,22.81,Healthy
PLANT_2217,Corn,Brown,9.6,38.26,26.44,Healthy
PLANT_2218,Corn,Brown,1.92,51.67,21.97,Healthy
PLANT_2219,Wheat,Brown,1.58,86.67,24.12,Healthy
PLANT_2220,Potato,Brown,2.96,63.17,15.81,Mild Infection
PLANT_2221,Potato,Brown,9.59,51.75,26.14,Healthy
PLANT_2222,Tomato,Brown,1.03,77.18,28.08,Healthy
PLANT_2223,Wheat,Yellow,3.77,34.76,15.15,Healthy
PLANT_2224,Potato,Brown,5.83,69.88,23.93,Healthy
PLANT_2225,Rice,Brown,2.26,33.77,24.0,Healthy
PLANT_2226,Rice,Yellow,2.59,41.54,31.32,Healthy
PLANT_2227,Wheat,Yellow,5.55,88.24,30.1,Mild Infection
PLANT_2228,Potato,Brown,4.58,76.74,22.03,Mild Infection
PLANT_2229,Potato,Brown,9.31,74.61,23.78,Healthy
PLANT_2230,Wheat,Yellow,9.76,75.28,24.99,Healthy
PLANT_2231,Potato,Brown,6.29,31.72,22.46,Mild Infection
PLANT_2232,Wheat,Brown,7.0,83.72,15.55,Healthy
PLANT_2233,Tomato,Green,9.57,52.03,21.29,Mild Infection
PLANT_2234,Rice,Brown,8.87,46.71,30.28,Healthy
PLANT_2235,Potato,Yellow,8.79,57.63,34.74,Healthy
PLANT_2236,Rice,Yellow,1.88,34.83,31.72,Healthy
PLANT_2237,Tomato,Yellow,6.65,75.91,28.74,Healthy
PLANT_2238,Rice,Green,1.48,48.54,34.4,Healthy
PLANT_2239,Rice,Brown,0.91,84.86,15.44,Healthy
PLANT_2240,Wheat,Green,7.04,34.68,24.13,Healthy
PLANT_2241,Tomato,Green,8.89,36.98,31.35,Healthy
PLANT_2242,Tomato,Green,4.73,76.38,29.84,Healthy
PLANT_2243,Corn,Brown,1.75,48.84,34.2,Mild Infection
PLANT_2244,Wheat,Green,9.79,87.23,33.24,Healthy
PLANT_2245,Potato,Green,6.54,53.25,30.01,Severe Infection
PLANT_2246,Potato,Yellow,0.89,55.45,21.68,Healthy
PLANT_2247,Tomato,Green,6.04,75.33,30.77,Healthy
PLANT_2248,Rice,Yellow,8.75,82.72,17.57,Healthy
PLANT_2249,Corn,Green,4.14,59.98,24.42,Mild Infection
PLANT_2250,Rice,Yellow,1.37,32.09,34.35,Healthy
PLANT_2251,Corn,Green,3.27,36.2,26.47,Healthy
PLANT_2252,Wheat,Yellow,0.24,86.54,34.07,Healthy
PLANT_2253,Potato,Green,7.89,36.29,15.77,Healthy
PLANT_2254,Wheat,Green,1.99,58.91,31.77,Healthy
PLANT_2255,Potato,Yellow,2.46,39.94,19.61,Healthy
PLANT_2256,Rice,Brown,8.76,54.87,30.2,Healthy
PLANT_2257,Potato,Brown,8.11,62.04,26.01,Healthy
PLANT_2258,Tomato,Yellow,4.54,47.61,25.74,Healthy
PLANT_2259,Tomato,Green,4.51,81.1,20.14,Severe Infection
PLANT_2260,Wheat,Brown,8.27,32.57,28.56,Mild Infection
PLANT_2261,Wheat,Brown,1.98,49.12,26.48,Healthy
PLANT_2262,Potato,Brown,4.25,75.25,17.79,Healthy
PLANT_2263,Corn,Yellow,5.75,59.12,30.72,Healthy
PLANT_2264,Wheat,Yellow,7.51,77.37,22.88,Healthy
PLANT_2265,Rice,Yellow,0.89,52.44,18.23,Healthy
PLANT_2266,Tomato,Green,3.64,41.83,32.98,Healthy
PLANT_2267,Corn,Brown,9.97,78.73,34.06,Healthy
PLANT_2268,Corn,Yellow,1.91,43.17,29.98,Healthy
PLANT_2269,Corn,Brown,0.23,53.04,23.85,Healthy
PLANT_2270,Tomato,Yellow,4.37,84.66,22.02,Severe Infection
PLANT_2271,Rice,Green,0.85,39.94,16.22,Mild Infection
PLANT_2272,Rice,Brown,5.8,36.59,31.25,Healthy
PLANT_2273,Rice,Green,2.84,34.64,30.87,Healthy
PLANT_2274,Rice,Yellow,0.38,36.33,23.05,Healthy
PLANT_2275,Wheat,Brown,10.0,57.54,24.98,Mild Infection
PLANT_2276,Wheat,Yellow,1.39,60.98,31.89,Severe Infection
PLANT_2277,Rice,Yellow,2.46,53.08,16.62,Healthy
PLANT_2278,Rice,Green,7.93,40.58,22.57,Healthy
PLANT_2279,Tomato,Brown,2.92,45.45,30.86,Severe Infection
PLANT_2280,Rice,Yellow,2.45,86.39,34.48,Healthy
PLANT_2281,Wheat,Brown,8.99,52.1,33.4,Mild Infection
PLANT_2282,Tomato,Brown,6.5,34.19,29.27,Healthy
PLANT_2283,Corn,Brown,6.59,54.44,22.23,Healthy
PLANT_2284,Rice,Brown,5.3,87.88,20.23,Healthy
PLANT_2285,Tomato,Yellow,9.48,57.32,27.83,Healthy
PLANT_2286,Wheat,Brown,2.03,81.16,29.48,Mild Infection
PLANT_2287,Rice,Brown,1.16,30.91,28.97,Healthy
PLANT_2288,Potato,Brown,9.37,81.7,23.2,Mild Infection
PLANT_2289,Tomato,Green,2.67,36.98,25.84,Healthy
PLANT_2290,Tomato,Yellow,9.43,82.22,21.47,Mild Infection
PLANT_2291,Corn,Yellow,6.91,31.7,24.45,Healthy
PLANT_2292,Wheat,Green,8.02,30.76,32.8,Mild Infection
PLANT_2293,Rice,Yellow,2.84,47.45,32.85,Severe Infection
PLANT_2294,Wheat,Yellow,1.11,75.2,30.57,Mild Infection
PLANT_2295,Wheat,Brown,8.84,31.61,27.33,Mild Infection
PLANT_2296,Wheat,Green,7.33,35.82,32.87,Healthy
PLANT_2297,Tomato,Brown,5.1,47.3,31.04,Healthy
PLANT_2298,Wheat,Yellow,3.8,55.71,21.44,Mild Infection
PLANT_2299,Rice,Yellow,9.83,79.52,30.61,Mild Infection
PLANT_2300,Rice,Yellow,9.26,41.08,25.73,Severe Infection
PLANT_2301,Rice,Yellow,5.59,70.3,15.85,Mild Infection
PLANT_2302,Rice,Green,7.27,31.65,29.7,Mild Infection
PLANT_2303,Potato,Brown,1.17,84.3,26.57,Healthy
PLANT_2304,Potato,Green,4.94,74.78,21.83,Mild Infection
PLANT_2305,Rice,Brown,1.84,47.76,33.82,Mild Infection
PLANT_2306,Corn,Yellow,5.51,89.41,25.44,Severe Infection
PLANT_2307,Potato,Green,7.93,37.94,21.85,Severe Infection
PLANT_2308,Potato,Yellow,3.39,81.15,22.49,Healthy
PLANT_2309,Corn,Brown,0.24,81.16,20.63,Healthy
PLANT_2310,Corn,Brown,6.04,64.82,23.9,Healthy
PLANT_2311,Rice,Green,9.6,38.84,21.12,Healthy
PLANT_2312,Tomato,Green,3.0,55.8,25.57,Healthy
PLANT_2313,Rice,Yellow,9.61,88.89,20.55,Healthy
PLANT_2314,Corn,Green,1.33,76.23,23.22,Healthy
PLANT_2315,Wheat,Green,7.09,37.22,16.05,Healthy
PLANT_2316,Corn,Brown,0.07,69.81,20.9,Healthy
PLANT_2317,Corn,Yellow,3.07,73.78,33.01,Healthy
PLANT_2318,Potato,Brown,1.39,67.51,23.49,Mild Infection
PLANT_2319,Corn,Yellow,9.23,44.02,25.68,Severe Infection
PLANT_2320,Corn,Yellow,9.24,50.43,31.79,Mild Infection
PLANT_2321,Tomato,Brown,9.3,32.35,30.63,Healthy
PLANT_2322,Potato,Green,6.46,67.56,24.36,Healthy
PLANT_2323,Tomato,Brown,3.62,88.01,26.69,Severe Infection
PLANT_2324,Tomato,Green,7.29,36.87,23.77,Mild Infection
PLANT_2325,Potato,Brown,6.09,58.23,32.16,Healthy
PLANT_2326,Potato,Green,7.14,89.57,24.16,Severe Infection
PLANT_2327,Tomato,Green,4.13,81.48,32.71,Healthy
PLANT_2328,Wheat,Green,3.16,39.18,30.48,Healthy
PLANT_2329,Wheat,Brown,9.23,58.14,31.99,Mild Infection
PLANT_2330,Potato,Green,2.08,56.05,31.34,Healthy
PLANT_2331,Wheat,Brown,3.45,85.97,24.6,Healthy
PLANT_2332,Corn,Green,3.93,48.63,25.26,Mild Infection
PLANT_2333,Corn,Brown,7.1,65.56,27.69,Healthy
PLANT_2334,Potato,Yellow,1.27,74.51,18.92,Healthy
PLANT_2335,Tomato,Yellow,5.59,78.81,15.46,Healthy
PLANT_2336,Rice,Green,3.44,59.75,27.19,Healthy
PLANT_2337,Potato,Green,8.64,56.88,33.64,Healthy
PLANT_2338,Corn,Yellow,2.37,59.03,21.35,Mild Infection
PLANT_2339,Rice,Green,3.95,77.51,24.22,Mild Infection
PLANT_2340,Rice,Yellow,0.07,62.94,29.81,Healthy
PLANT_2341,Rice,Yellow,3.61,46.83,16.08,Mild Infection
PLANT_2342,Wheat,Yellow,0.64,36.96,25.98,Mild Infection
PLANT_2343,Potato,Green,0.58,30.82,20.89,Healthy
PLANT_2344,Corn,Yellow,2.73,32.9,15.04,Mild Infection
PLANT_2345,Corn,Brown,1.23,42.42,17.0,Healthy
PLANT_2346,Potato,Brown,6.63,76.65,29.78,Mild Infection
PLANT_2347,Corn,Yellow,1.13,53.26,22.47,Healthy
PLANT_2348,Corn,Brown,4.9,39.23,19.36,Mild Infection
PLANT_2349,Corn,Brown,3.3,76.18,17.54,Healthy
PLANT_2350,Corn,Brown,4.68,59.01,26.72,Healthy
PLANT_2351,Rice,Green,5.9,80.26,15.49,Severe Infection
PLANT_2352,Potato,Yellow,1.49,50.53,24.37,Healthy
PLANT_2353,Wheat,Brown,2.27,84.55,29.82,Healthy
PLANT_2354,Tomato,Green,6.7,84.3,31.9,Healthy
PLANT_2355,Tomato,Green,1.54,83.69,15.87,Healthy
PLANT_2356,Rice,Green,8.25,55.62,24.07,Healthy
PLANT_2357,Rice,Yellow,7.13,50.72,18.19,Healthy
PLANT_2358,Corn,Yellow,0.96,85.11,22.34,Severe Infection
PLANT_2359,Potato,Green,4.67,87.26,21.88,Healthy
PLANT_2360,Rice,Green,4.37,37.1,21.36,Healthy
PLANT_2361,Tomato,Brown,4.78,35.24,25.8,Mild Infection
PLANT_2362,Rice,Brown,5.5,42.21,18.59,Healthy
PLANT_2363,Wheat,Yellow,3.76,48.9,15.38,Mild Infection
PLANT_2364,Corn,Yellow,6.14,76.41,30.79,Healthy
PLANT_2365,Corn,Brown,9.07,82.99,26.11,Healthy
PLANT_2366,Potato,Green,2.63,76.0,27.03,Mild Infection
PLANT_2367,Tomato,Brown,8.95,84.95,26.05,Healthy
PLANT_2368,Tomato,Yellow,7.25,33.66,30.41,Healthy
PLANT_2369,Potato,Yellow,4.77,43.18,34.62,Healthy
PLANT_2370,Potato,Brown,9.29,49.42,29.05,Healthy
PLANT_2371,Rice,Green,3.52,33.83,29.46,Healthy
PLANT_2372,Tomato,Brown,9.05,75.45,30.41,Healthy
PLANT_2373,Tomato,Yellow,5.49,79.87,21.12,Healthy
PLANT_2374,Tomato,Yellow,0.81,54.04,18.02,Healthy
PLANT_2375,Corn,Green,6.74,90.0,27.15,Healthy
PLANT_2376,Tomato,Green,9.45,61.01,17.95,Healthy
PLANT_2377,Potato,Green,3.99,60.23,28.65,Healthy
PLANT_2378,Wheat,Yellow,0.26,88.49,23.76,Mild Infection
PLANT_2379,Rice,Brown,6.86,55.01,21.76,Healthy
PLANT_2380,Potato,Green,4.09,61.8,23.98,Mild Infection
PLANT_2381,Corn,Brown,4.13,72.2,24.45,Severe Infection
PLANT_2382,Wheat,Brown,5.82,72.64,26.09,Mild Infection
PLANT_2383,Wheat,Brown,5.58,43.81,31.79,Healthy
PLANT_2384,Wheat,Brown,1.54,35.29,26.23,Mild Infection
PLANT_2385,Corn,Brown,8.32,47.32,29.74,Mild Infection
PLANT_2386,Tomato,Brown,5.95,30.17,26.28,Mild Infection
PLANT_2387,Rice,Brown,7.61,89.38,22.96,Mild Infection
PLANT_2388,Tomato,Brown,6.73,30.76,33.59,Mild Infection
PLANT_2389,Rice,Yellow,0.87,38.3,25.24,Mild Infection
PLANT_2390,Potato,Brown,8.36,62.91,32.07,Healthy
PLANT_2391,Tomato,Brown,7.97,35.17,21.3,Mild Infection
PLANT_2392,Rice,Yellow,1.73,66.1,25.16,Mild Infection
PLANT_2393,Rice,Yellow,8.14,63.16,27.76,Healthy
PLANT_2394,Corn,Green,8.2,37.13,34.25,Healthy
PLANT_2395,Corn,Brown,5.41,55.47,17.28,Healthy
PLANT_2396,Tomato,Brown,1.83,39.14,34.75,Mild Infection
PLANT_2397,Corn,Yellow,3.87,89.94,30.22,Healthy
PLANT_2398,Rice,Green,2.84,61.29,22.6,Healthy
PLANT_2399,Corn,Yellow,4.17,62.81,19.3,Healthy
PLANT_2400,Corn,Yellow,1.97,48.03,26.72,Mild Infection
PLANT_2401,Potato,Brown,7.98,41.56,32.32,Healthy
PLANT_2402,Potato,Green,6.54,34.04,26.96,Mild Infection
PLANT_2403,Tomato,Brown,7.82,38.79,15.18,Healthy
PLANT_2404,Wheat,Green,6.85,56.98,32.98,Healthy
PLANT_2405,Rice,Green,0.14,68.44,25.62,Healthy
PLANT_2406,Wheat,Green,0.54,88.29,34.56,Healthy
PLANT_2407,Corn,Yellow,9.88,39.57,23.86,Healthy
PLANT_2408,Potato,Brown,0.65,49.46,15.53,Healthy
PLANT_2409,Wheat,Brown,7.94,51.81,15.91,Severe Infection
PLANT_2410,Wheat,Green,1.7,53.69,27.06,Healthy
PLANT_2411,Tomato,Brown,4.79,65.63,26.73,Severe Infection
PLANT_2412,Corn,Brown,8.05,55.51,22.4,Healthy
PLANT_2413,Rice,Yellow,7.94,61.24,31.15,Healthy
PLANT_2414,Corn,Yellow,4.04,34.64,28.72,Mild Infection
PLANT_2415,Wheat,Green,7.23,34.84,27.44,Mild Infection
PLANT_2416,Rice,Yellow,5.23,60.99,24.2,Healthy
PLANT_2417,Corn,Green,9.32,89.46,28.53,Healthy
PLANT_2418,Wheat,Yellow,3.83,67.05,26.45,Healthy
PLANT_2419,Tomato,Brown,7.43,81.92,28.21,Healthy
PLANT_2420,Corn,Green,0.54,49.84,31.28,Healthy
PLANT_2421,Wheat,Brown,5.84,73.21,27.3,Healthy
PLANT_2422,Rice,Green,0.6,44.74,27.59,Mild Infection
PLANT_2423,Corn,Brown,7.78,38.33,33.35,Healthy
PLANT_2424,Wheat,Yellow,4.48,60.81,30.95,Healthy
PLANT_2425,Potato,Green,8.88,34.23,19.86,Healthy
PLANT_2426,Potato,Brown,7.83,40.3,15.8,Healthy
PLANT_2427,Rice,Yellow,8.66,31.21,20.86,Healthy
PLANT_2428,Tomato,Green,6.08,33.03,27.93,Healthy
PLANT_2429,Potato,Green,1.92,66.7,23.19,Healthy
PLANT_2430,Tomato,Brown,2.12,66.44,16.86,Mild Infection
PLANT_2431,Tomato,Yellow,9.05,49.43,34.32,Mild Infection
PLANT_2432,Rice,Brown,5.62,43.95,30.13,Healthy
PLANT_2433,Wheat,Brown,4.71,79.12,17.63,Healthy
PLANT_2434,Potato,Brown,3.45,52.0,29.01,Healthy
PLANT_2435,Potato,Brown,1.22,45.68,21.19,Healthy
PLANT_2436,Rice,Yellow,9.61,40.42,16.77,Healthy
PLANT_2437,Tomato,Green,0.11,76.71,23.77,Healthy
PLANT_2438,Corn,Brown,3.84,42.16,29.58,Healthy
PLANT_2439,Corn,Yellow,2.96,50.26,28.93,Mild Infection
PLANT_2440,Wheat,Yellow,0.7,79.61,17.26,Mild Infection
PLANT_2441,Tomato,Green,5.97,59.09,28.87,Healthy
PLANT_2442,Tomato,Yellow,6.13,75.71,30.04,Healthy
PLANT_2443,Potato,Green,2.76,83.57,22.04,Mild Infection
PLANT_2444,Tomato,Green,4.17,36.1,28.97,Severe Infection
PLANT_2445,Corn,Green,2.22,78.1,27.12,Healthy
PLANT_2446,Wheat,Green,1.49,49.04,25.24,Healthy
PLANT_2447,Corn,Brown,8.71,47.27,32.57,Healthy
PLANT_2448,Wheat,Brown,4.8,78.19,30.97,Healthy
PLANT_2449,Corn,Green,6.59,64.56,21.37,Mild Infection
PLANT_2450,Corn,Yellow,2.67,40.57,23.94,Healthy
PLANT_2451,Potato,Green,0.15,63.39,30.13,Healthy
PLANT_2452,Potato,Yellow,3.52,49.71,32.64,Healthy
PLANT_2453,Wheat,Yellow,0.43,80.99,27.25,Mild Infection
PLANT_2454,Rice,Brown,0.43,73.95,17.39,Healthy
PLANT_2455,Wheat,Brown,4.08,47.12,30.11,Mild Infection
PLANT_2456,Tomato,Green,0.29,61.49,17.0,Healthy
PLANT_2457,Wheat,Brown,8.2,32.58,31.71,Healthy
PLANT_2458,Wheat,Brown,4.78,36.49,21.54,Healthy
PLANT_2459,Tomato,Yellow,4.08,50.51,33.63,Healthy
PLANT_2460,Corn,Brown,1.25,43.35,26.27,Severe Infection
